shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10125,50.357867,3.532172,90011
10125,50.357987,3.532204,90012
10125,50.358005,3.532234,90013
10125,50.358017,3.532249,90014
10125,50.358033,3.532263,90015
10125,50.358049,3.532273,90016
10125,50.358063,3.532279,90017
10125,50.358079,3.532282,90018
10125,50.358091,3.532281,90019
10125,50.358106,3.532275,90020
10125,50.358127,3.532260,90021
10125,50.358144,3.532242,90022
10125,50.358149,3.532239,90023
10125,50.358164,3.532216,90024
10125,50.358177,3.532189,90025
10125,50.358189,3.532139,90026
10125,50.358190,3.532097,90027
10125,50.358185,3.532043,90028
10125,50.359558,3.531774,90029
10125,50.359609,3.531800,90030
10125,50.359804,3.531768,90031
10125,50.360069,3.531712,90032
10125,50.360099,3.531668,90033
10125,50.360267,3.531636,90034
10125,50.360267,3.531636,100001
10125,50.361128,3.531471,100002
10125,50.361244,3.531473,100003
10125,50.361299,3.531470,100004
10125,50.361378,3.531452,100005
10125,50.361382,3.531499,100006
10125,50.361389,3.531531,100007
10125,50.361397,3.531552,100008
10125,50.361415,3.531580,100009
10125,50.361445,3.531600,100010
10125,50.361477,3.531605,100011
10125,50.361509,3.531601,100012
10125,50.361537,3.531590,100013
10125,50.361556,3.531578,100014
10125,50.361575,3.531560,100015
10125,50.361593,3.531536,100016
10125,50.361605,3.531501,100017
10125,50.361608,3.531480,100018
10125,50.361614,3.531387,100019
10125,50.361765,3.531271,100020
10125,50.362365,3.530837,100021
10125,50.362788,3.530530,100022
10125,50.362788,3.530530,110001
10125,50.362828,3.530501,110002
10125,50.362918,3.530424,110003
10125,50.362938,3.530409,110004
10125,50.362993,3.530410,110005
10125,50.363099,3.530320,110006
10125,50.363127,3.530293,110007
10125,50.363205,3.530197,110008
10125,50.363508,3.529748,110009
10125,50.363682,3.529496,110010
10125,50.363689,3.529488,110011
10125,50.363703,3.529471,110012
10125,50.363770,3.529421,110013
10125,50.363842,3.529372,110014
10125,50.363867,3.529386,110015
10125,50.363899,3.529386,110016
10125,50.363918,3.529375,110017
10125,50.363935,3.529357,110018
10125,50.363947,3.529329,110019
10125,50.363953,3.529276,110020
10125,50.363951,3.529242,110021
10125,50.363942,3.529207,110022
10125,50.363928,3.529186,110023
10125,50.363909,3.529167,110024
10125,50.364012,3.528531,110025
10125,50.364144,3.527184,110026
10125,50.364171,3.526835,110027
10125,50.364207,3.526398,110028
10125,50.364207,3.526398,120001
10125,50.364218,3.526267,120002
10125,50.364279,3.525613,120003
10125,50.364295,3.525470,120004
10125,50.364340,3.525012,120005
10125,50.364379,3.524556,120006
10125,50.364392,3.524355,120007
10125,50.364453,3.523782,120008
10125,50.364453,3.523591,120009
10125,50.364454,3.523389,120010
10125,50.364488,3.523363,120011
10125,50.364516,3.523318,120012
10125,50.364530,3.523286,120013
10125,50.364542,3.523231,120014
10125,50.364546,3.523186,120015
10125,50.364543,3.523150,120016
10125,50.364534,3.523106,120017
10125,50.364515,3.523057,120018
10125,50.364492,3.523017,120019
10125,50.364459,3.522992,120020
10125,50.364478,3.522817,120021
10125,50.364490,3.522567,120022
10125,50.364536,3.521574,120023
10125,50.364587,3.521444,120024
10125,50.364619,3.521089,120025
10125,50.364672,3.520680,120026
10125,50.364653,3.520598,120027
10125,50.364795,3.519610,120028
10125,50.364795,3.519610,130001
10125,50.364815,3.519475,130002
10125,50.364836,3.519488,130003
10125,50.364863,3.519493,130004
10125,50.364897,3.519482,130005
10125,50.364914,3.519468,130006
10125,50.364925,3.519458,130007
10125,50.364941,3.519433,130008
10125,50.364954,3.519402,130009
10125,50.364962,3.519367,130010
10125,50.364965,3.519332,130011
10125,50.364963,3.519296,130012
10125,50.364956,3.519261,130013
10125,50.364931,3.519206,130014
10125,50.364901,3.519179,130015
10125,50.364942,3.518754,130016
10125,50.365011,3.518246,130017
10125,50.365054,3.517938,130018
10125,50.365078,3.517783,130019
10125,50.365258,3.516619,130020
10125,50.365282,3.516467,130021
10125,50.365302,3.516374,130022
10125,50.365346,3.516182,130023
10125,50.365354,3.516114,130024
10125,50.365410,3.515672,130025
10125,50.365432,3.515577,130026
10125,50.365438,3.515550,130027
10125,50.365468,3.515473,130028
10125,50.365488,3.515408,130029
10125,50.365557,3.515184,130030
10125,50.365575,3.515125,130031
10125,50.365627,3.514928,130032
10125,50.365656,3.514912,130033
10125,50.365674,3.514894,130034
10125,50.365695,3.514843,130035
10125,50.365696,3.514806,130036
10125,50.365688,3.514736,130037
10125,50.365977,3.513867,130038
10125,50.365977,3.513867,140001
10125,50.366039,3.513680,140002
10125,50.366170,3.513254,140003
10125,50.366415,3.512464,140004
10125,50.366508,3.512148,140005
10125,50.366655,3.511661,140006
10125,50.366922,3.510911,140007
10125,50.366951,3.510854,140008
10125,50.366970,3.510812,140009
10125,50.366990,3.510760,140010
10125,50.367038,3.510658,140011
10125,50.367068,3.510555,140012
10125,50.367072,3.510458,140013
10125,50.367455,3.509632,140014
10125,50.367566,3.509386,140015
10125,50.367566,3.509386,150001
10125,50.367736,3.509010,150002
10125,50.367818,3.508831,150003
10125,50.367959,3.508549,150004
10125,50.368249,3.507947,150005
10125,50.368457,3.507528,150006
10125,50.368509,3.507428,150007
10125,50.368583,3.507270,150008
10125,50.368652,3.507144,150009
10125,50.368735,3.506908,150010
10125,50.368916,3.506358,150011
10125,50.368999,3.506019,150012
10125,50.368999,3.506019,160001
10125,50.369023,3.505917,160002
10125,50.369085,3.505770,160003
10125,50.369169,3.505604,160004
10125,50.369324,3.505340,160005
10125,50.369387,3.505205,160006
10125,50.369530,3.504970,160007
10125,50.369682,3.504750,160008
10125,50.369784,3.504575,160009
10125,50.369875,3.504446,160010
10125,50.370177,3.504007,160011
10125,50.370196,3.504022,160012
10125,50.370221,3.504028,160013
10125,50.370262,3.504017,160014
10125,50.370304,3.503986,160015
10125,50.370325,3.503962,160016
10125,50.370339,3.503920,160017
10125,50.370340,3.503896,160018
10125,50.370330,3.503861,160019
10125,50.370319,3.503842,160020
10125,50.370404,3.503758,160021
10125,50.370613,3.503542,160022
10125,50.370720,3.503432,160023
10125,50.370828,3.503296,160024
10125,50.370896,3.503330,160025
10125,50.370922,3.503326,160026
10125,50.370946,3.503317,160027
10125,50.370970,3.503300,160028
10125,50.370997,3.503274,160029
10125,50.371019,3.503243,160030
10125,50.371225,3.503064,160031
10125,50.371266,3.503024,160032
10125,50.371266,3.503024,170001
10125,50.371591,3.502697,170002
10125,50.371736,3.502544,170003
10125,50.371975,3.502308,170004
10125,50.372006,3.502239,170005
10125,50.372221,3.502028,170006
10125,50.373155,3.501153,170007
10125,50.373586,3.500756,170008
10125,50.373586,3.500756,180001
10125,50.373773,3.500584,180002
10125,50.373978,3.500392,180003
10125,50.374254,3.500129,180004
10125,50.374406,3.499986,180005
10125,50.374736,3.499665,180006
10125,50.374884,3.499523,180007
10125,50.375192,3.499227,180008
10125,50.375646,3.498793,180009
10125,50.375794,3.498651,180010
10125,50.375933,3.498517,180011
10125,50.376067,3.498390,180012
10125,50.376278,3.498188,180013
10125,50.376830,3.497663,180014
10125,50.376830,3.497663,190001
10125,50.376904,3.497593,190002
10125,50.377152,3.497356,190003
10125,50.377517,3.497001,190004
10125,50.377718,3.496805,190005
10125,50.378622,3.495947,190006
10125,50.378622,3.495947,200001
10125,50.378950,3.495635,200002
10125,50.380789,3.493883,200003
10125,50.381165,3.493524,200004
10125,50.381735,3.492963,200005
10125,50.381894,3.492820,200006
10125,50.382220,3.492524,200007
10125,50.382550,3.492267,200008
10125,50.382550,3.492267,210001
10125,50.382631,3.492203,210002
10125,50.383088,3.491853,210003
10125,50.383689,3.491413,210004
10125,50.384149,3.491071,210005
10125,50.384208,3.491025,210006
10125,50.384626,3.490721,210007
10125,50.384626,3.490721,220001
10125,50.384741,3.490636,220002
10125,50.385745,3.489892,220003
10125,50.386161,3.489625,220004
10125,50.386304,3.489521,220005
10125,50.386417,3.489439,220006
10125,50.386495,3.489385,220007
10125,50.386637,3.489283,220008
10125,50.386658,3.489326,220009
10125,50.386692,3.489380,220010
10125,50.386742,3.489421,220011
10125,50.386797,3.489436,220012
10125,50.386853,3.489424,220013
10125,50.386903,3.489385,220014
10125,50.386944,3.489323,220015
10125,50.386970,3.489245,220016
10125,50.386980,3.489159,220017
10125,50.386971,3.489072,220018
10125,50.386947,3.488993,220019
10125,50.386908,3.488930,220020
10125,50.386858,3.488889,220021
10125,50.386803,3.488874,220022
10125,50.386747,3.488886,220023
10125,50.386697,3.488925,220024
10125,50.386594,3.488763,220025
10125,50.386514,3.488596,220026
10125,50.386489,3.488514,220027
10125,50.386371,3.488151,220028
10125,50.386277,3.487814,220029
10125,50.386203,3.487598,220030
10125,50.386116,3.487383,220031
10125,50.386031,3.487175,220032
10125,50.386004,3.487059,220033
10125,50.385814,3.486670,220034
10125,50.385704,3.486450,220035
10125,50.385704,3.486450,230001
10125,50.385134,3.485312,230002
10125,50.384910,3.484875,230003
10125,50.384739,3.484556,230004
10125,50.384554,3.484293,230005
10125,50.384455,3.484167,230006
10125,50.384385,3.484068,230007
10125,50.384328,3.483974,230008
10125,50.384209,3.483765,230009
10125,50.384144,3.483636,230010
10125,50.384055,3.483516,230011
10125,50.384058,3.483442,230012
10125,50.384052,3.483371,230013
10125,50.384038,3.483305,230014
10125,50.384014,3.483242,230015
10125,50.383995,3.483202,230016
10125,50.383968,3.483168,230017
10125,50.383926,3.483127,230018
10125,50.383868,3.483094,230019
10125,50.383832,3.483055,230020
10125,50.383786,3.482990,230021
10125,50.383753,3.482933,230022
10125,50.383729,3.482877,230023
10125,50.383688,3.482750,230024
10125,50.383642,3.482581,230025
10125,50.383601,3.482449,230026
10125,50.383593,3.482431,230027
10125,50.383593,3.482431,240001
10125,50.383544,3.482321,240002
10125,50.383498,3.482261,240003
10125,50.383334,3.481909,240004
10125,50.383214,3.481667,240005
10125,50.383147,3.481525,240006
10125,50.383003,3.481222,240007
10125,50.382656,3.480379,240008
10125,50.382464,3.479855,240009
10125,50.382246,3.479197,240010
10125,50.382146,3.478907,240011
10125,50.382120,3.478831,240012
10125,50.382109,3.478745,240013
10125,50.382057,3.478573,240014
10125,50.381949,3.478210,240015
10125,50.381879,3.477996,240016
10125,50.381844,3.477863,240017
10125,50.381844,3.477863,250001
10125,50.381828,3.477803,250002
10125,50.381812,3.477727,250003
10125,50.381805,3.477638,250004
10125,50.381801,3.477557,250005
10125,50.381800,3.477491,250006
10125,50.381806,3.477390,250007
10125,50.381837,3.477307,250008
10125,50.381851,3.477241,250009
10125,50.381857,3.477156,250010
10125,50.381860,3.477066,250011
10125,50.381852,3.476986,250012
10125,50.381836,3.476925,250013
10125,50.381804,3.476855,250014
10125,50.381768,3.476788,250015
10125,50.381717,3.476729,250016
10125,50.381646,3.476692,250017
10125,50.381558,3.476678,250018
10125,50.381495,3.476700,250019
10125,50.381450,3.476732,250020
10125,50.381420,3.476759,250021
10125,50.381365,3.476817,250022
10125,50.381325,3.476885,250023
10125,50.381295,3.476951,250024
10125,50.381267,3.477032,250025
10125,50.381260,3.477107,250026
10125,50.381085,3.477193,250027
10125,50.381037,3.477220,250028
10125,50.380990,3.477242,250029
10125,50.380895,3.477298,250030
10125,50.380793,3.477366,250031
10125,50.380721,3.477454,250032
10125,50.380626,3.477631,250033
10125,50.380555,3.477801,250034
10125,50.380522,3.477872,250035
10125,50.380480,3.477963,250036
10125,50.380405,3.478088,250037
10125,50.380383,3.478126,250038
10125,50.379989,3.478576,250039
10125,50.379910,3.478662,250040
10125,50.379852,3.478729,250041
10125,50.379432,3.479153,250042
10125,50.379262,3.479340,250043
10125,50.379024,3.478642,250044
10125,50.378916,3.478333,250045
10125,50.378843,3.478103,250046
10125,50.378775,3.477926,250047
10125,50.378725,3.477766,250048
10125,50.378673,3.477626,250049
10125,50.378601,3.477424,250050
10125,50.378508,3.477151,250051
10125,50.378360,3.476700,250052
10125,50.378223,3.476342,250053
10125,50.378185,3.476239,250054
10125,50.378090,3.476018,250055
10125,50.378062,3.475941,250056
10125,50.378039,3.475897,250057
10125,50.378015,3.475873,250058
10125,50.377989,3.475844,250059
10125,50.377943,3.475820,250060
10125,50.377894,3.475813,250061
10125,50.377772,3.475837,250062
10125,50.377725,3.475853,250063
10125,50.377624,3.475880,250064
10125,50.377525,3.475903,250065
10125,50.377496,3.475902,250066
10125,50.377367,3.476065,250067
10125,50.377354,3.476213,250068
10125,50.377401,3.476450,250069
10125,50.377422,3.476523,250070
10125,50.377457,3.476633,250071
10125,50.377467,3.476703,250072
10125,50.377493,3.476821,250073
10125,50.377504,3.476882,250074
10125,50.377834,3.476604,250075
10128,50.337615,3.559157,10001
10128,50.337652,3.559200,10002
10128,50.337690,3.559232,10003
10128,50.337715,3.559243,10004
10128,50.337756,3.559239,10005
10128,50.337831,3.559197,10006
10128,50.337817,3.559177,10007
10128,50.337626,3.558849,10008
10128,50.337601,3.558806,10009
10128,50.337517,3.558594,10010
10128,50.337440,3.558384,10011
10128,50.337407,3.558303,10012
10128,50.337366,3.558175,10013
10128,50.337304,3.558008,10014
10128,50.337190,3.557627,10015
10128,50.337107,3.557357,10016
10128,50.336982,3.557017,10017
10128,50.336938,3.556805,10018
10128,50.336897,3.556580,10019
10128,50.336876,3.556389,10020
10128,50.336862,3.556129,10021
10128,50.336862,3.555885,10022
10128,50.336902,3.555426,10023
10128,50.336925,3.555196,10024
10128,50.336917,3.554461,10025
10128,50.336942,3.554447,10026
10128,50.336970,3.554423,10027
10128,50.336986,3.554405,10028
10128,50.337008,3.554369,10029
10128,50.337027,3.554324,10030
10128,50.337037,3.554285,10031
10128,50.337048,3.554201,10032
10128,50.337045,3.554134,10033
10128,50.337061,3.554096,10034
10128,50.337095,3.554036,10035
10128,50.337118,3.554006,10036
10128,50.337176,3.553944,10037
10128,50.337395,3.553756,10038
10128,50.337500,3.553693,10039
10128,50.337563,3.553648,10040
10128,50.337665,3.553568,10041
10128,50.337772,3.553471,10042
10128,50.337858,3.553378,10043
10128,50.337897,3.553349,10044
10128,50.337944,3.553331,10045
10128,50.338003,3.553324,10046
10128,50.338031,3.553348,10047
10128,50.338063,3.553365,10048
10128,50.338089,3.553371,10049
10128,50.338120,3.553371,10050
10128,50.338160,3.553365,10051
10128,50.338192,3.553348,10052
10128,50.338219,3.553323,10053
10128,50.338251,3.553280,10054
10128,50.338267,3.553244,10055
10128,50.338285,3.553192,10056
10128,50.338294,3.553154,10057
10128,50.338301,3.553097,10058
10128,50.338302,3.553038,10059
10128,50.338297,3.552990,10060
10128,50.338284,3.552948,10061
10128,50.338293,3.552867,10062
10128,50.338307,3.552792,10063
10128,50.338335,3.552682,10064
10128,50.338370,3.552563,10065
10128,50.338390,3.552504,10066
10128,50.338430,3.552390,10067
10128,50.338489,3.552245,10068
10128,50.338545,3.552127,10069
10128,50.338591,3.552042,10070
10128,50.338637,3.551967,10071
10128,50.338788,3.551739,10072
10128,50.338820,3.551656,10073
10128,50.338828,3.551646,10074
10128,50.338828,3.551646,20001
10128,50.338932,3.551513,20002
10128,50.339014,3.551414,20003
10128,50.339056,3.551368,20004
10128,50.339169,3.551259,20005
10128,50.339790,3.550793,20006
10128,50.340113,3.550558,20007
10128,50.340183,3.550509,20008
10128,50.340408,3.550346,20009
10128,50.340691,3.550199,20010
10128,50.340950,3.549989,20011
10128,50.341078,3.549877,20012
10128,50.341198,3.549757,20013
10128,50.341248,3.549713,20014
10128,50.341324,3.549628,20015
10128,50.341360,3.549585,20016
10128,50.341360,3.549585,30001
10128,50.341545,3.549364,30002
10128,50.342359,3.551136,30003
10128,50.342520,3.551472,30004
10128,50.342655,3.551737,30005
10128,50.342798,3.551996,30006
10128,50.342869,3.552067,30007
10128,50.342937,3.552174,30008
10128,50.342974,3.552240,30009
10128,50.342961,3.552268,30010
10128,50.342951,3.552302,30011
10128,50.342945,3.552347,30012
10128,50.342946,3.552384,30013
10128,50.342951,3.552421,30014
10128,50.342960,3.552455,30015
10128,50.342979,3.552490,30016
10128,50.343003,3.552514,30017
10128,50.343030,3.552528,30018
10128,50.343053,3.552533,30019
10128,50.343076,3.552532,30020
10128,50.343105,3.552524,30021
10128,50.343129,3.552510,30022
10128,50.343146,3.552493,30023
10128,50.343246,3.552626,30024
10128,50.343411,3.552833,30025
10128,50.343649,3.553091,30026
10128,50.343799,3.553240,30027
10128,50.344035,3.553447,30028
10128,50.344126,3.553558,30029
10128,50.344314,3.553692,30030
